"","location_name","lat","lon","date","species_tvk","species","passes","percentile","activity_level","pass_definition","detector_make","detector_model","detector_height_m","roost_within_25m","activity_elevated_by_roost","roost_species","linear_feature_adjacent","linear_feature_25m","anthropogenic_feature_adjacent","anthropogenic_feature_25m","temperature_c","rainfall","wind_speed_mph","method_of_classification","analysis_software_used","site_name","reference_range_size","location_filter","date_filter","detector_make_filter","timestamp","DateTime","Night","Month","sunset","sunrise","night_length_hr","night_length_min","post_set_min","pre_rise_min","post_set_hr","pre_rise_hr","post_set_hr_int","pre_rise_hr_int","Spp","lower","upper","passes.per.hour"
"106","d10",55.017283,-6.81975,"2018-08-10","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-10 05:02:27",2018-08-10 05:02:27,2018-08-09,"Aug",2018-08-09 21:16:43,2018-08-10 05:53:27,8.61222222222222,516.733333333333,465.733333333333,51,7.76222222222222,0.85,8,1,"Leisler's",8,18,0.81
"107","d10",55.017283,-6.81975,"2018-08-10","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-10 21:47:05",2018-08-10 21:47:05,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,32.4833333333333,488.216666666667,0.541388888888889,8.13694444444444,1,8,"Leisler's",8,18,0.81
"108","d6",55.0269,-6.821783,"2018-08-10","NHMSYS0000080185","Nyctalus leisleri",10,80,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-10 21:48:58",2018-08-10 21:48:58,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,34.3666666666667,486.333333333333,0.572777777777778,8.10555555555556,1,8,"Leisler's",8,18,1.15
"109","d7",55.024583,-6.821733,"2018-08-10","NHMSYS0000080185","Nyctalus leisleri",11,82,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-10 21:56:58",2018-08-10 21:56:58,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,42.3666666666667,478.333333333333,0.706111111111111,7.97222222222222,1,8,"Leisler's",8,18,1.27
"110","d8",55.022133,-6.82135,"2018-08-10","NHMSYS0000080185","Nyctalus leisleri",17,86,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-10 21:49:13",2018-08-10 21:49:13,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,34.6166666666667,486.083333333333,0.576944444444444,8.10138888888889,1,8,"Leisler's",8,18,1.96
"111","d9",55.01965,-6.82065,"2018-08-10","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-10 21:49:23",2018-08-10 21:49:23,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,34.7833333333333,485.916666666667,0.579722222222222,8.09861111111111,1,8,"Leisler's",8,18,0.46
"112","d10",55.017283,-6.81975,"2018-08-12","NHMSYS0000080185","Nyctalus leisleri",30,93,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-12 05:04:17",2018-08-12 05:04:17,2018-08-11,"Aug",2018-08-11 21:12:27,2018-08-12 05:57:11,8.74555555555555,524.733333333333,471.833333333333,52.9,7.86388888888889,0.881666666666667,8,1,"Leisler's",8,18,3.43
"113","d10",55.017283,-6.81975,"2018-08-12","NHMSYS0000080185","Nyctalus leisleri",30,93,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-12 22:16:04",2018-08-12 22:16:04,2018-08-12,"Aug",2018-08-12 21:10:17,2018-08-13 05:59:03,8.81277777777778,528.766666666667,65.7833333333333,462.983333333333,1.09638888888889,7.71638888888889,1,8,"Leisler's",8,18,3.4
"114","d6",55.0269,-6.821783,"2018-08-12","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-12 22:14:42",2018-08-12 22:14:42,2018-08-12,"Aug",2018-08-12 21:10:17,2018-08-13 05:59:03,8.81277777777778,528.766666666667,64.4166666666667,464.35,1.07361111111111,7.73916666666667,1,8,"Leisler's",8,18,0.79
"115","d7",55.024583,-6.821733,"2018-08-12","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-12 22:10:33",2018-08-12 22:10:33,2018-08-12,"Aug",2018-08-12 21:10:17,2018-08-13 05:59:03,8.81277777777778,528.766666666667,60.2666666666667,468.5,1.00444444444444,7.80833333333333,1,8,"Leisler's",8,18,0.23
"116","d9",55.01965,-6.82065,"2018-08-12","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-12 22:08:14",2018-08-12 22:08:14,2018-08-12,"Aug",2018-08-12 21:10:17,2018-08-13 05:59:03,8.81277777777778,528.766666666667,57.95,470.816666666667,0.965833333333333,7.84694444444444,1,8,"Leisler's",8,18,0.34
"117","d10",55.017283,-6.81975,"2018-08-13","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-13 21:43:13",2018-08-13 21:43:13,2018-08-13,"Aug",2018-08-13 21:08:05,2018-08-14 06:00:55,8.88055555555556,532.833333333333,35.1333333333333,497.7,0.585555555555556,8.295,1,8,"Leisler's",8,18,0.45
"118","d7",55.024583,-6.821733,"2018-08-13","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-13 21:44:14",2018-08-13 21:44:14,2018-08-13,"Aug",2018-08-13 21:08:05,2018-08-14 06:00:55,8.88055555555556,532.833333333333,36.15,496.683333333333,0.6025,8.27805555555556,1,8,"Leisler's",8,18,0.23
"119","d8",55.022133,-6.82135,"2018-08-13","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-13 23:15:06",2018-08-13 23:15:06,2018-08-13,"Aug",2018-08-13 21:08:05,2018-08-14 06:00:55,8.88055555555556,532.833333333333,127.016666666667,405.816666666667,2.11694444444444,6.76361111111111,2,7,"Leisler's",8,18,0.11
"120","d6",55.0269,-6.821783,"2018-08-14","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-14 00:34:04",2018-08-14 00:34:04,2018-08-13,"Aug",2018-08-13 21:08:05,2018-08-14 06:00:55,8.88055555555556,532.833333333333,205.983333333333,326.85,3.43305555555556,5.4475,3,5,"Leisler's",8,18,0.11
"121","d8",55.022133,-6.82135,"2018-08-17","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-17 02:48:27",2018-08-17 02:48:27,2018-08-16,"Aug",2018-08-16 21:01:23,2018-08-17 06:06:33,9.08611111111111,545.166666666667,347.066666666667,198.1,5.78444444444444,3.30166666666667,6,3,"Leisler's",8,18,0.22
"122","d8",55.022133,-6.82135,"2018-08-17","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-17 22:11:38",2018-08-17 22:11:38,2018-08-17,"Aug",2018-08-17 20:59:06,2018-08-18 06:08:26,9.15555555555556,549.333333333333,72.5333333333333,476.8,1.20888888888889,7.94666666666667,1,8,"Leisler's",8,18,0.22
"123","d10",55.017283,-6.81975,"2018-08-19","NHMSYS0000080185","Nyctalus leisleri",37,94,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-19 21:23:12",2018-08-19 21:23:12,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,28.7,529,0.478333333333333,8.81666666666667,0,9,"Leisler's",8,18,3.98
"124","d6",55.0269,-6.821783,"2018-08-19","NHMSYS0000080185","Nyctalus leisleri",53,97,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-19 21:19:33",2018-08-19 21:19:33,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,25.05,532.65,0.4175,8.8775,0,9,"Leisler's",8,18,5.7
"125","d7",55.024583,-6.821733,"2018-08-19","NHMSYS0000080185","Nyctalus leisleri",38,95,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-19 21:27:09",2018-08-19 21:27:09,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,32.65,525.05,0.544166666666667,8.75083333333333,1,9,"Leisler's",8,18,4.09
"126","d8",55.022133,-6.82135,"2018-08-19","NHMSYS0000080185","Nyctalus leisleri",69,98,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-19 21:17:17",2018-08-19 21:17:17,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,22.7833333333333,534.916666666667,0.379722222222222,8.91527777777778,0,9,"Leisler's",8,18,7.42
"127","d9",55.01965,-6.82065,"2018-08-19","NHMSYS0000080185","Nyctalus leisleri",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-19 21:26:53",2018-08-19 21:26:53,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,32.3833333333333,525.316666666667,0.539722222222222,8.75527777777778,1,9,"Leisler's",8,18,0.54
"128","d10",55.017283,-6.81975,"2018-08-20","NHMSYS0000080185","Nyctalus leisleri",24,90,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-20 21:39:44",2018-08-20 21:39:44,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,47.5666666666667,514.35,0.792777777777778,8.5725,1,9,"Leisler's",8,18,2.56
"129","d6",55.0269,-6.821783,"2018-08-20","NHMSYS0000080185","Nyctalus leisleri",24,90,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-20 21:29:57",2018-08-20 21:29:57,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,37.7833333333333,524.133333333333,0.629722222222222,8.73555555555556,1,9,"Leisler's",8,18,2.56
"130","d7",55.024583,-6.821733,"2018-08-20","NHMSYS0000080185","Nyctalus leisleri",6,70,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-20 22:21:49",2018-08-20 22:21:49,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,89.65,472.266666666667,1.49416666666667,7.87111111111111,1,8,"Leisler's",8,18,0.64
"131","d8",55.022133,-6.82135,"2018-08-20","NHMSYS0000080185","Nyctalus leisleri",19,88,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-20 21:36:41",2018-08-20 21:36:41,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,44.5166666666667,517.4,0.741944444444444,8.62333333333333,1,9,"Leisler's",8,18,2.03
"132","d9",55.01965,-6.82065,"2018-08-21","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-21 03:45:47",2018-08-21 03:45:47,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,413.616666666667,148.3,6.89361111111111,2.47166666666667,7,2,"Leisler's",8,18,0.11
"133","d10",55.017283,-6.81975,"2018-08-22","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-22 22:24:24",2018-08-22 22:24:24,2018-08-22,"Aug",2018-08-22 20:47:28,2018-08-23 06:17:50,9.50611111111111,570.366666666667,96.9333333333333,473.433333333333,1.61555555555556,7.89055555555556,2,8,"Leisler's",8,18,0.32
"134","d8",55.022133,-6.82135,"2018-08-22","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-22 21:29:09",2018-08-22 21:29:09,2018-08-22,"Aug",2018-08-22 20:47:28,2018-08-23 06:17:50,9.50611111111111,570.366666666667,41.6833333333333,528.683333333333,0.694722222222222,8.81138888888889,1,9,"Leisler's",8,18,0.21
"135","d6",55.0269,-6.821783,"2018-08-24","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-24 21:11:39",2018-08-24 21:11:39,2018-08-24,"Aug",2018-08-24 20:42:41,2018-08-25 06:21:36,9.64861111111111,578.916666666667,28.9666666666667,549.95,0.482777777777778,9.16583333333333,0,9,"Leisler's",8,18,0.1
"136","d10",55.017283,-6.81975,"2018-08-25","NHMSYS0000080185","Nyctalus leisleri",9,79,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-25 05:43:45",2018-08-25 05:43:45,2018-08-24,"Aug",2018-08-24 20:42:41,2018-08-25 06:21:36,9.64861111111111,578.916666666667,541.066666666667,37.85,9.01777777777778,0.630833333333333,9,1,"Leisler's",8,18,0.93
"137","d10",55.017283,-6.81975,"2018-08-25","NHMSYS0000080185","Nyctalus leisleri",9,79,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-25 21:13:00",2018-08-25 21:13:00,2018-08-25,"Aug",2018-08-25 20:40:16,2018-08-26 06:23:28,9.72,583.2,32.7333333333333,550.466666666667,0.545555555555556,9.17444444444445,1,9,"Leisler's",8,18,0.93
"138","d6",55.0269,-6.821783,"2018-08-25","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-25 21:16:33",2018-08-25 21:16:33,2018-08-25,"Aug",2018-08-25 20:40:16,2018-08-26 06:23:28,9.72,583.2,36.2833333333333,546.916666666667,0.604722222222222,9.11527777777778,1,9,"Leisler's",8,18,0.21
"139","d7",55.024583,-6.821733,"2018-08-25","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-25 21:30:41",2018-08-25 21:30:41,2018-08-25,"Aug",2018-08-25 20:40:16,2018-08-26 06:23:28,9.72,583.2,50.4166666666667,532.783333333333,0.840277777777778,8.87972222222222,1,9,"Leisler's",8,18,0.31
"140","d8",55.022133,-6.82135,"2018-08-25","NHMSYS0000080185","Nyctalus leisleri",38,95,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-25 21:22:04",2018-08-25 21:22:04,2018-08-25,"Aug",2018-08-25 20:40:16,2018-08-26 06:23:28,9.72,583.2,41.8,541.4,0.696666666666667,9.02333333333333,1,9,"Leisler's",8,18,3.91
"141","d9",55.01965,-6.82065,"2018-08-25","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-25 21:25:59",2018-08-25 21:25:59,2018-08-25,"Aug",2018-08-25 20:40:16,2018-08-26 06:23:28,9.72,583.2,45.7166666666667,537.483333333333,0.761944444444444,8.95805555555556,1,9,"Leisler's",8,18,0.72
"142","d6",55.0269,-6.821783,"2018-08-27","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-27 22:03:47",2018-08-27 22:03:47,2018-08-27,"Aug",2018-08-27 20:35:25,2018-08-28 06:27:13,9.86333333333333,591.8,88.3666666666667,503.433333333333,1.47277777777778,8.39055555555556,1,8,"Leisler's",8,18,0.2
"143","d8",55.022133,-6.82135,"2018-08-27","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-27 22:30:13",2018-08-27 22:30:13,2018-08-27,"Aug",2018-08-27 20:35:25,2018-08-28 06:27:13,9.86333333333333,591.8,114.8,477,1.91333333333333,7.95,2,8,"Leisler's",8,18,0.1
"144","d9",55.01965,-6.82065,"2018-08-28","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-28 05:40:50",2018-08-28 05:40:50,2018-08-27,"Aug",2018-08-27 20:35:25,2018-08-28 06:27:13,9.86333333333333,591.8,545.416666666667,46.3833333333333,9.09027777777778,0.773055555555556,9,1,"Leisler's",8,18,0.1
"145","d8",55.022133,-6.82135,"2018-08-29","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-29 21:50:40",2018-08-29 21:50:40,2018-08-29,"Aug",2018-08-29 20:30:30,2018-08-30 06:30:57,10.0075,600.45,80.1666666666667,520.283333333333,1.33611111111111,8.67138888888889,1,9,"Leisler's",8,18,0.1
"146","d10",55.017283,-6.81975,"2018-08-30","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-30 05:44:30",2018-08-30 05:44:30,2018-08-29,"Aug",2018-08-29 20:30:30,2018-08-30 06:30:57,10.0075,600.45,554,46.45,9.23333333333333,0.774166666666667,9,1,"Leisler's",8,18,0.2
"147","d10",55.017283,-6.81975,"2018-08-30","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-30 23:46:41",2018-08-30 23:46:41,2018-08-30,"Aug",2018-08-30 20:28:02,2018-08-31 06:32:49,10.0797222222222,604.783333333333,198.65,406.133333333333,3.31083333333333,6.76888888888889,3,7,"Leisler's",8,18,0.2
"148","d8",55.022133,-6.82135,"2018-08-30","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-30 21:32:42",2018-08-30 21:32:42,2018-08-30,"Aug",2018-08-30 20:28:02,2018-08-31 06:32:49,10.0797222222222,604.783333333333,64.6666666666667,540.116666666667,1.07777777777778,9.00194444444444,1,9,"Leisler's",8,18,0.1
"149","d9",55.01965,-6.82065,"2018-08-31","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-31 00:05:32",2018-08-31 00:05:32,2018-08-30,"Aug",2018-08-30 20:28:02,2018-08-31 06:32:49,10.0797222222222,604.783333333333,217.5,387.283333333333,3.625,6.45472222222222,4,6,"Leisler's",8,18,0.2
"150","d10",55.017283,-6.81975,"2018-09-01","NHMSYS0000080185","Nyctalus leisleri",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-09-01 20:37:31",2018-09-01 20:37:31,2018-09-01,"Sep",2018-09-01 20:23:03,2018-09-02 06:36:33,10.225,613.5,14.4666666666667,599.033333333333,0.241111111111111,9.98388888888889,0,10,"Leisler's",8,18,0.49
